created_at,favorite_count,retweet_count,id_str,location,followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,label
Thu Nov 02 23:55:01 +0000 2017,0,0,812706164844744704,"Houston, TX",266,209,3,10171,False,14366,-3
Thu Nov 02 23:55:05 +0000 2017,0,0,21588690,Indianapolis,286,836,7,395,False,24756,-3
Thu Nov 02 23:55:08 +0000 2017,0,0,839283403362992128,None,220,259,0,4210,False,1082,-3
Thu Nov 02 23:55:09 +0000 2017,0,0,2414753671,None,259,308,1,1292,False,4923,-3
Thu Nov 02 23:55:19 +0000 2017,0,0,1267601084,"New York, NY",6846,85,115,1032,False,5181,-3
Thu Nov 02 23:55:20 +0000 2017,0,0,3246869308,None,643,734,2,1542,False,4067,-3
Thu Nov 02 23:55:23 +0000 2017,0,0,284601716,,4248,4585,6,14237,False,92840,-3
Thu Nov 02 23:55:27 +0000 2017,0,0,34613405,NYC,1125,333,25,4493,False,9736,-3
Thu Nov 02 23:55:36 +0000 2017,0,0,441702400,None,578,340,6,1618,False,76632,-3
Thu Nov 02 23:55:38 +0000 2017,0,0,556382864,"Chicagoland, IL",753,1004,51,19380,False,23196,-3
Thu Nov 02 23:55:43 +0000 2017,0,0,1914571038,NJ,4830,341,2,2246,False,4932,-3
Thu Nov 02 23:55:51 +0000 2017,0,0,859494562926141448,La la land,114,412,0,1704,False,408,-3
Thu Nov 02 23:56:04 +0000 2017,0,0,2652475458,"Sheffield, AL",841,577,1,2902,False,29498,-3
Thu Nov 02 23:56:12 +0000 2017,0,0,276757815,Lost in The Sauce,966,592,10,2012,False,74512,-3
Thu Nov 02 23:56:12 +0000 2017,0,0,3231963627,"Delmar, NY",281,359,4,6517,False,1633,-3
Thu Nov 02 23:56:12 +0000 2017,0,0,4846243708,"Virginia Beach, VA",12508,747,112,12206,False,4673,-3
Thu Nov 02 23:56:19 +0000 2017,0,0,1401204650,None,806,765,1,19080,False,7836,-3
Thu Nov 02 23:56:26 +0000 2017,0,0,851699762780942337,"El Paso, TX",206,335,0,1631,False,905,-3
Thu Nov 02 23:56:29 +0000 2017,0,0,912126260754731008,"Owatonna, MN",5915,1800,0,444,False,598,-3
Thu Nov 02 23:56:40 +0000 2017,0,0,724788629403525120,"Mandarin, FL",2006,4945,49,22218,False,38567,-3
Thu Nov 02 23:56:52 +0000 2017,0,0,253291809,None,5052,286,63,22525,False,70226,-3
Thu Nov 02 23:56:54 +0000 2017,0,0,973206444,Tx,2880,1304,5,105341,False,46828,-3
Thu Nov 02 23:56:57 +0000 2017,0,0,85170497,None,1731,1751,6,15780,False,28217,-3
Thu Nov 02 23:57:05 +0000 2017,0,0,724360791600685057,"San Marcos, TX",238,186,0,4334,False,5197,-3
Thu Nov 02 23:57:09 +0000 2017,0,0,327057174,Wisconsin  Ohio,10281,11151,19,8708,False,104990,-3
Thu Nov 02 23:57:11 +0000 2017,0,0,96160252,Born 305  raised 215,1506,1228,4,2166,False,82732,-3
Thu Nov 02 23:57:12 +0000 2017,0,0,231924280,"Pittsburgh, PA",1403,1322,5,24305,False,47083,-3
