created_at,favorite_count,retweet_count,id_str,location,followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,label
Thu Nov 02 23:47:27 +0000 2017,0,0,3101741198,"New Orleans, LA",428,70,7,39669,False,25595,0
Thu Nov 02 23:47:29 +0000 2017,0,0,379318088,"Virginia, USA",3448,875,13,39919,False,137461,0
Thu Nov 02 23:47:30 +0000 2017,0,0,1966026552,"Santa Fe Springs, CA",130,195,7,5967,False,11854,0
Thu Nov 02 23:47:31 +0000 2017,0,0,24278283,"San Jose, CA, USA",534,405,5,7252,False,26180,0
Thu Nov 02 23:47:33 +0000 2017,0,0,184078599,"cashing checks , tx",458,286,3,4103,False,89328,0
Thu Nov 02 23:47:36 +0000 2017,0,0,3068815638,Around the globe ,602,264,4,20457,False,12316,0
Thu Nov 02 23:47:38 +0000 2017,0,0,888748603921051648,"Bronx, NY",53,313,1,767,False,932,0
Thu Nov 02 23:47:39 +0000 2017,0,0,474544701,None,2098,1210,26,22776,False,47050,0
Thu Nov 02 23:47:39 +0000 2017,0,0,2345669858,"Toronto, Ontario",219,158,1,2388,False,5613,0
Thu Nov 02 23:47:43 +0000 2017,0,0,99175888,"Atlanta, GA",2101,576,72,57570,False,396364,0
Thu Nov 02 23:47:51 +0000 2017,0,0,2400693086,"Morgan State University, Baltimore",2114,1171,16,5444,False,55748,0
Thu Nov 02 23:47:56 +0000 2017,0,0,70572504,San Diego,548,526,15,10607,False,13037,0
Thu Nov 02 23:47:59 +0000 2017,0,0,970915471,None,277,318,1,4420,False,4498,0
Thu Nov 02 23:47:59 +0000 2017,0,0,357435956,"Spanish Harlem, USA",548,693,2,23602,False,22418,0
Thu Nov 02 23:48:03 +0000 2017,0,0,19511261,Dolly Country,846,2680,28,23497,False,30640,0
Thu Nov 02 23:48:04 +0000 2017,0,0,841829003665203200,"California, USA",78,88,0,2016,False,978,0
Thu Nov 02 23:48:04 +0000 2017,0,0,261010200,None,653,2236,7,4320,False,62209,0
Thu Nov 02 23:48:05 +0000 2017,0,0,259524392,SavannahStateU,2562,1997,3,11807,False,61426,0
Thu Nov 02 23:48:13 +0000 2017,0,0,229999360,"Boston, MA",508,444,63,20341,False,35296,0
Thu Nov 02 23:48:15 +0000 2017,0,0,2894137385,None,1665,833,3,5136,False,19794,0
Thu Nov 02 23:48:19 +0000 2017,0,0,1523811120,Rolling Meadows IL,932,741,13,25229,False,20012,0
Thu Nov 02 23:48:19 +0000 2017,0,0,3007147802,"Dallas, TX Washington, D.C.",1771,1535,19,12656,False,18305,0
Thu Nov 02 23:48:22 +0000 2017,0,0,777734722130735104,New York City // Maryland ,103,87,0,1586,False,1476,0
Thu Nov 02 23:48:24 +0000 2017,0,0,464233807,Ya Moms Crib ,797,1241,8,10472,False,32615,0
Thu Nov 02 23:48:27 +0000 2017,0,0,1682280486,"Boynton Beach, FL",1023,306,2,22459,False,36797,0
Thu Nov 02 23:48:28 +0000 2017,0,0,2291850175,None,729,602,1,8796,False,4717,0
