created_at,favorite_count,retweet_count,id_str,location,followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,label
Thu Oct 19 08:55:59 +0000 2017,112,0,3095089653,"California, USA",21234,425,59,2671,False,2734,0
Thu Oct 26 04:38:29 +0000 2017,0,0,47519455,NYC,338,1452,10,594,False,1098,0
Tue Sep 19 20:10:32 +0000 2017,0,53191,47519455,NYC,338,1452,10,594,False,1098,0
Tue Jul 25 19:59:13 +0000 2017,0,3,47519455,NYC,338,1452,10,594,False,1098,0
Tue May 09 00:05:48 +0000 2017,0,33,47519455,NYC,338,1452,10,594,False,1098,0
Wed Oct 21 22:22:23 +0000 2015,0,1,9155732,New York,3847,1089,178,2164,False,2164,0
Sun Sep 17 20:12:46 +0000 2017,4,0,19960016,"Portland, OR ",55,362,2,774,False,528,0
Sat Sep 09 20:07:25 +0000 2017,0,4,19960016,"Portland, OR ",55,362,2,774,False,528,0
Sat Aug 19 21:14:52 +0000 2017,0,0,19960016,"Portland, OR ",55,362,2,774,False,528,0
Fri Aug 18 21:34:41 +0000 2017,0,4399,19960016,"Portland, OR ",55,362,2,774,False,528,0
Wed Aug 09 03:12:52 +0000 2017,0,3082,19960016,"Portland, OR ",55,362,2,774,False,528,0
Sun Jun 04 19:42:59 +0000 2017,3,0,19960016,"Portland, OR ",55,362,2,774,False,528,0
Fri Apr 07 03:21:57 +0000 2017,0,1144,19960016,"Portland, OR ",55,362,2,774,False,528,0
Sat Mar 18 00:17:48 +0000 2017,0,1413,19960016,"Portland, OR ",55,362,2,774,False,528,0
Mon Oct 23 15:37:02 +0000 2017,61,7,35816588,"Ann Arbor, MI",120161,21071,369,4374,True,40151,0
Thu Oct 05 16:56:24 +0000 2017,90,26,35816588,"Ann Arbor, MI",120161,21071,369,4374,True,40151,0
Wed Sep 27 03:47:36 +0000 2017,0,2,35816588,"Ann Arbor, MI",120161,21071,369,4374,True,40151,0
Wed Sep 13 12:20:24 +0000 2017,0,221,35816588,"Ann Arbor, MI",120161,21071,369,4374,True,40151,0
Fri Jul 07 13:43:21 +0000 2017,128,39,35816588,"Ann Arbor, MI",120161,21071,369,4374,True,40151,0
Thu Jun 29 15:28:45 +0000 2017,55,9,35816588,"Ann Arbor, MI",120161,21071,369,4374,True,40151,0
Wed Jun 28 14:41:52 +0000 2017,120,28,35816588,"Ann Arbor, MI",120161,21071,369,4374,True,40151,0
Tue Jun 20 11:59:01 +0000 2017,141,63,35816588,"Ann Arbor, MI",120161,21071,369,4374,True,40151,0
Mon Nov 23 01:05:38 +0000 2015,0,0,71173827,"New York, NY",1272,406,20,197,False,5972,0
Mon Nov 02 22:01:27 +0000 2015,1,0,71173827,"New York, NY",1272,406,20,197,False,5972,0
Thu Sep 24 15:39:34 +0000 2015,0,0,71173827,"New York, NY",1272,406,20,197,False,5972,0
Mon Oct 30 04:42:22 +0000 2017,0,0,1108676095,"Austin, TX",1954,5001,42,4702,False,7015,0
Wed Oct 11 02:14:30 +0000 2017,0,5,1108676095,"Austin, TX",1954,5001,42,4702,False,7015,0
Wed Jan 11 16:33:06 +0000 2017,2,0,2909744993,"Washington, DC",466,420,11,362,False,238,0
Tue Jun 13 06:06:25 +0000 2017,0,2485,17461978,TOUT-SHAQ. INSTAGRAM-SHAQ,14803807,688,48566,67,True,8924,0
Fri Oct 13 19:46:25 +0000 2017,10,2,78896398,New York area,28963,379,663,200,True,13428,0
Thu Oct 12 22:01:29 +0000 2017,92,5,78896398,New York area,28963,379,663,200,True,13428,0
Fri Oct 20 23:10:27 +0000 2017,0,19,17086475,"New York, New York",38595,6129,1607,901,True,27105,0
Sat Oct 07 00:04:42 +0000 2017,0,0,14585720," Portland, OR",813,177,75,0,False,16779,0
Wed May 31 16:55:06 +0000 2017,1,0,14585720," Portland, OR",813,177,75,0,False,16779,0
Tue May 02 16:33:23 +0000 2017,0,0,14585720," Portland, OR",813,177,75,0,False,16779,0
Tue Apr 11 18:32:41 +0000 2017,0,0,14585720," Portland, OR",813,177,75,0,False,16779,0
Sun Mar 26 18:39:45 +0000 2017,0,0,14585720," Portland, OR",813,177,75,0,False,16779,0
Tue Mar 31 13:34:31 +0000 2015,0,1,24335159,"Los Angeles, CA",890,1774,73,855,False,1546,0
Fri Jun 09 14:38:33 +0000 2017,2,2,241294940,New York City,3704,68,108,1976,True,1764,0
Sun Jun 04 16:00:08 +0000 2017,2,0,241294940,New York City,3704,68,108,1976,True,1764,0
Sat Jun 03 16:00:18 +0000 2017,1,0,241294940,New York City,3704,68,108,1976,True,1764,0
Fri Jun 02 19:01:54 +0000 2017,1,0,241294940,New York City,3704,68,108,1976,True,1764,0
Wed May 31 19:44:56 +0000 2017,2,1,241294940,New York City,3704,68,108,1976,True,1764,0
Tue May 30 14:13:39 +0000 2017,0,1,241294940,New York City,3704,68,108,1976,True,1764,0
Tue Feb 07 20:45:36 +0000 2017,0,0,241294940,New York City,3704,68,108,1976,True,1764,0
Tue Feb 07 20:40:40 +0000 2017,0,0,241294940,New York City,3704,68,108,1976,True,1764,0
Tue Feb 07 20:35:23 +0000 2017,0,0,241294940,New York City,3704,68,108,1976,True,1764,0
